;id_turma;codigo_turma;id_componente;codigo;nome;siape;ch_dedicada_periodo;ano;periodo;descricao_horario;situacao_turma;capacidade_aluno;total_solicitacoes
156;1228419;03;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2143852.0;60;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;62.0
157;1228420;04;52651;IMD0012.0;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2140727.0;60;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;28.0
158;1228421;05;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1969071.0;30;2014;2;6N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;24.0
159;1228422;06;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;2140727.0;30;2014;2;6N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;15.0
160;1228423;07;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;2140727.0;30;2014;2;3N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;44.0
161;1228424;08;52652;IMD0012.1;PRÁTICAS DE TÉCNICAS DE PROGRAMAÇÃO;1969071.0;30;2014;2;3N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;13.0
162;1228425;01;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2014;2;35M12 (21/07/2014 - 06/12/2014);EXCLUÍDA;60.0;
163;1228426;02;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2014;2;35N12 (21/07/2014 - 06/12/2014);EXCLUÍDA;60.0;
164;1228427;01;55030;IMD0042;INTRODUÇÃO A SISTEMAS OPERACIONAIS;2885532.0;60;2014;2;35M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;13.0
165;1228428;02;55030;IMD0042;INTRODUÇÃO A SISTEMAS OPERACIONAIS;2885532.0;60;2014;2;35N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;12.0
166;1228429;01;55029;IMD0041;INTRODUÇÃO A ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES;1882699.0;60;2014;2;35M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;27.0
167;1228430;02;55029;IMD0041;INTRODUÇÃO A ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES;1721835.0;60;2014;2;35N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;44.0
168;1228431;01;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;2497950.0;60;2014;2;35M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;53.0
169;1228432;02;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;4351681.0;60;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;40.0
170;1228433;01;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;1542998.0;60;2014;2;46M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;40.0
171;1228434;02;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2978747.0;60;2014;2;46M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;34.0
172;1228435;03;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;1969071.0;60;2014;2;24N12 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;23.0
173;1228436;04;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;2140866.0;60;2014;2;24N12 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;12.0
174;1228437;01;55026;IMD0039;ESTRUTURAS DE DADOS BÁSICAS II;2859606.0;60;2014;2;35M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;43.0
175;1228438;02;55026;IMD0039;ESTRUTURAS DE DADOS BÁSICAS II;1988053.0;60;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;20.0
176;1228439;01;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;1542998.0;60;2014;2;35M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;10.0
177;1228440;02;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;4351681.0;60;2014;2;35M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;16.0
178;1228441;03;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;2510306.0;60;2014;2;35N12 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;23.0
179;1228443;01;52684;IMD0408;PROCESSOS DE SOFTWARE;2510306.0;60;2014;2;35T56 (21/07/2014 - 06/12/2014);CONSOLIDADA;50.0;43.0
180;1229142;03;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2014;2;24M12 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;12.0
181;1229145;04;55028;IMD0043;REDES DE COMPUTADORES;2467763.0;60;2014;2;24N12 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;11.0
182;1231055;01;25248;DIM0103;INTRODUCAO A INFORMATICA;2101863.0;60;2014;2;24T34;CONSOLIDADA;40.0;18.0
183;1231056;01;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;1495704.0;60;2014;2;35M56;CONSOLIDADA;40.0;31.0
184;1231057;02;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;1495704.0;60;2014;2;35T12;CONSOLIDADA;20.0;36.0
185;1231058;03;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2042860.0;60;2014;2;35T56;CONSOLIDADA;10.0;18.0
186;1233650;01;2054930;DIM0531;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE I;1671962.0;30;2014;2;24T56;CONSOLIDADA;30.0;12.0
187;1233650;01;2054930;DIM0531;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE I;1709820.0;30;2014;2;24T56;CONSOLIDADA;30.0;12.0
188;1233652;01;2054927;DIM0524;DESENVOLVIMENTO DE SISTEMAS PARA DISPOSITIVOS MÓVEIS;1802737.0;60;2014;2;35T12;CONSOLIDADA;40.0;16.0
189;1233655;01;2054916;DIM0519;QUALIDADE DE SOFTWARE;1754430.0;60;2014;2;35T34;CONSOLIDADA;40.0;15.0
190;1233658;01;2054918;DIM0515;MANUTENÇÃO DE SOFTWARE;1961108.0;30;2014;2;24T56;CONSOLIDADA;40.0;17.0
191;1233658;01;2054918;DIM0515;MANUTENÇÃO DE SOFTWARE;1644456.0;30;2014;2;24T56;CONSOLIDADA;40.0;17.0
192;1233659;01;2054917;DIM0514;ARQUITETURA DE SOFTWARE;1149392.0;60;2014;2;24T12;CONSOLIDADA;40.0;23.0
193;1233661;01;2054912;DIM0508;PROJETO DE INTERFACES DE USUÁRIO;1149392.0;60;2014;2;35T12;CONSOLIDADA;40.0;53.0
194;1233668;01;2054911;DIM0507;TESTE DE SOFTWARE I;1671962.0;30;2014;2;35T34;CONSOLIDADA;40.0;27.0
195;1233668;01;2054911;DIM0507;TESTE DE SOFTWARE I;1709820.0;30;2014;2;35T34;CONSOLIDADA;40.0;27.0
196;1233740;01;2054910;DIM0506;PROJETO DETALHADO DE SOFTWARE;1644456.0;30;2014;2;24T12;CONSOLIDADA;35.0;9.0
197;1233740;01;2054910;DIM0506;PROJETO DETALHADO DE SOFTWARE;1961108.0;30;2014;2;24T12;CONSOLIDADA;35.0;9.0
198;1233743;01;2054905;DIM0505;LÓGICA APLICADA A ENGENHARIA DE SOFTWARE;1639701.0;60;2014;2;24T34;CONSOLIDADA;40.0;10.0
199;1233753;01;2054904;DIM0501;BOAS PRÁTICAS DE PROGRAMAÇÃO;1542998.0;30;2014;2;6T34;CONSOLIDADA;30.0;22.0
200;1233776;01;2040702;DIM0492;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XIII;2177445.0;60;2014;2;24M56;INTERROMPIDA;10.0;2.0
201;1233783;01;2040701;DIM0491;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XII;1221251.0;60;2014;2;35M56;CONSOLIDADA;20.0;5.0
202;1233796;01;2040700;DIM0490;TÓPICOS ESPECIAIS EM COMPUTAÇÃO XI;1172485.0;60;2014;2;24T34;CONSOLIDADA;20.0;10.0
203;1233816;01;21795;DIM0442;COMPILADORES;1221251.0;60;2014;2;35M34;CONSOLIDADA;40.0;23.0
204;1233822;01;21794;DIM0441;SISTEMAS DISTRIBUIDOS;1699087.0;60;2014;2;24M34;CONSOLIDADA;40.0;17.0
205;1233829;01;21759;DIM0439;TEORIA DA COMPUTACAO;2212166.0;60;2014;2;35T12;CONSOLIDADA;40.0;33.0
206;1233832;01;21787;DIM0436;ESPECIFICACAO E VERIFICACAO DE PROGRAMAS;2042860.0;60;2014;2;35M56;CONSOLIDADA;40.0;14.0
207;1233838;01;21785;DIM0406;ALGORITMOS AVANÇADOS;2859606.0;60;2014;2;35M12;CONSOLIDADA;40.0;40.0
208;1233841;01;25258;DIM0405;PROPOSTA DE MONOGRAFIA DE GRADUACAO;2524467.0;30;2014;2;2M56;CONSOLIDADA;40.0;15.0
209;1233846;01;21083;DIM0346;GERENCIAMENTO E SEGURANCA EM REDES DE COMPUTADORES;1525670.0;60;2014;2;24T12;CONSOLIDADA;40.0;27.0
210;1233852;01;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2177445.0;60;2014;2;46T12;CONSOLIDADA;30.0;2.0
211;1233856;02;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2101863.0;60;2014;2;35N34;CONSOLIDADA;40.0;21.0
212;1233858;03;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;350518.0;60;2014;2;35M12;CONSOLIDADA;40.0;9.0
213;1233863;04;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;350518.0;60;2014;2;24T12;CONSOLIDADA;40.0;18.0
214;1233865;05;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;2101863.0;60;2014;2;24M12;CONSOLIDADA;40.0;20.0
215;1233868;06;21753;DIM0321;LINGUAGENS DE PROGRAMAÇÃO;350518.0;60;2014;2;35M56;CONSOLIDADA;50.0;37.0
216;1233872;04;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2195240.0;60;2014;2;35M34;CONSOLIDADA;30.0;34.0
217;1233879;05;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2042860.0;60;2014;2;35M12;CONSOLIDADA;50.0;27.0
218;1233884;06;25247;DIM0320;ALGORITMO E PROGRAMACAO DE COMPUTADORES;2096045.0;60;2014;2;35N34;CONSOLIDADA;30.0;37.0
219;1233977;01;2022855;DIM0109.1;LABORATÓRIO DE CIRCUITOS LÓGICOS;6350797.0;30;2014;2;5T34;CONSOLIDADA;30.0;17.0
220;1233980;01;2022854;DIM0109.0;CIRCUITOS LÓGICOS;1882699.0;60;2014;2;24T56;CONSOLIDADA;30.0;17.0
221;1233982;01;21747;DIM0104;SOFTWARES APLICATIVOS;2096045.0;60;2014;2;24T12;CONSOLIDADA;40.0;30.0
222;1233985;02;25248;DIM0103;INTRODUCAO A INFORMATICA;2096045.0;60;2014;2;35N12;CONSOLIDADA;30.0;36.0
223;1233989;03;25248;DIM0103;INTRODUCAO A INFORMATICA;2096045.0;60;2014;2;24T34;CONSOLIDADA;40.0;15.0
224;1234031;01;23499;DIM0040;CALCULO NUMERICO;1172485.0;90;2014;2;246N34;CONSOLIDADA;35.0;18.0
225;1234049;02;23499;DIM0040;CALCULO NUMERICO;347031.0;90;2014;2;246M56;CONSOLIDADA;40.0;13.0
226;1234149;01;2054931;DIM0532;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE II;1356585.0;60;2014;2;24T34;CONSOLIDADA;30.0;4.0
227;1234150;01;2054932;DIM0533;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE III;1961108.0;60;2014;2;24T34;CONSOLIDADA;30.0;24.0
228;1234151;01;55328;DIM0615.1;LABORATORIO DE PROJETO DE SISTEMAS OPERACIONAIS;1675779.0;30;2014;2;6M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;26.0
229;1234152;01;55327;DIM0615.0;PROJETO DE SISTEMAS OPERACIONAIS;6350797.0;60;2014;2;24M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;26.0
230;1234217;01;55369;DIM0612;PROGRAMAÇÃO CONCORRENTE;1525670.0;60;2014;2;24T56 (21/07/2014 - 06/12/2014);CONSOLIDADA;25.0;
231;1234218;01;52972;DIM0601;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO III;1517271.0;90;2014;2;246M56 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;14.0
232;1234219;01;52866;DIM0549;GRAFOS;347031.0;60;2014;2;35M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;20.0
233;1234220;01;2054951;DIM0535;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE V;1213777.0;60;2014;2;35M56;CONSOLIDADA;40.0;10.0
234;1234221;01;2054950;DIM0534;TÓPICOS ESPECIAIS EM ENGENHARIA DE SOFTWARE IV;2195240.0;60;2014;2;35T56;CONSOLIDADA;30.0;21.0
235;1234222;01;2054929;DIM0530;DESENVOLVIMENTO DE JOGOS;2497950.0;30;2014;2;6M1234;CONSOLIDADA;40.0;35.0
236;1234222;01;2054929;DIM0530;DESENVOLVIMENTO DE JOGOS;1363515.0;30;2014;2;6M1234;CONSOLIDADA;40.0;35.0
237;1234518;01;21764;DIM0410;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;1845280.0;15;2014;2;6T5634;CONSOLIDADA;30.0;23.0
238;1234518;01;21764;DIM0410;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;1988053.0;30;2014;2;6T5634;CONSOLIDADA;30.0;23.0
239;1234518;01;21764;DIM0410;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;2220777.0;15;2014;2;6T5634;CONSOLIDADA;30.0;23.0
240;1236793;03;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;1693180.0;30;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;32.0
241;1236793;03;52656;IMD0014;INTRODUÇÃO AO CÁLCULO;2042579.0;30;2014;2;24N34 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;32.0
242;1236796;01;55019;IMD0017;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I;2148186.0;30;2014;2;5N12 (21/07/2014 - 06/12/2014);CONSOLIDADA;60.0;9.0
243;1236810;02;55036;IMD0319;TEORIA DE CIRCUITOS ELÉTRICOS;2140683.0;60;2014;2;35M12 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;8.0
244;1236895;01;56874;DIM0113;INTRODUÇÃO AOS MÉTODOS NUMÉRICOS;;60;2014;2;6M2345;CONSOLIDADA;10.0;6.0
245;1236923;02;55037;IMD0323;METODOLOGIAS DE PROJETOS EM SISTEMAS EMBARCADOS;2140683.0;60;2014;2;35M34 (21/07/2014 - 06/12/2014);CONSOLIDADA;30.0;3.0
246;57725680;01;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2023;2;5T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;23.0
247;57725681;02;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2023;2;5N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;96.0
248;57725682;03;55020;IMD0018;PRÁTICAS DE LEITURA EM INGLÊS;1066675.0;30;2023;2;5N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;20.0
249;57725683;01;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2023;2;6M12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;14.0
250;57725684;02;55082;IMD0020;TECNOLOGIA DA INFORMAÇÃO E SOCIEDADE;2164809.0;30;2023;2;6N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;15.0
251;57725685;01;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2981295.0;30;2023;2;3M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;67.0
252;57725686;02;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2981295.0;30;2023;2;3M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;109.0
253;57725687;03;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2916579.0;30;2023;2;3T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;55.0
254;57725688;04;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2916579.0;30;2023;2;3N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;128.0
255;57725689;05;55021;IMD0027;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS II;2916579.0;30;2023;2;3N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;25.0
256;57726251;01;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;2278403.0;90;2023;2;246M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;65.0;74.0
257;57726257;02;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;1495851.0;90;2023;2;246N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;66.0;105.0
258;57726261;03;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;3331260.0;90;2023;2;246N34 (14/08/2023 - 23/12/2023);EXCLUÍDA;60.0;0.0
259;57726284;01;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;2274774.0;60;2023;2;35N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;54.0
260;57726289;01;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;3331970.0;50;2023;2;35N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;44.0;102.0
261;57726300;01;52664;IMD0033;PROBABILIDADE;1350250.0;60;2023;2;35M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;30.0
262;57726304;02;52664;IMD0033;PROBABILIDADE;3063244.0;60;2023;2;24N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;31.0
263;57726310;01;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;2042579.0;60;2023;2;35M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;30.0
264;57726314;02;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;3338879.0;60;2023;2;35N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;60.0
265;57726325;01;52666;IMD0036;SISTEMAS OPERACIONAIS;3325263.0;60;2023;2;24M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;44.0;92.0
266;57726328;02;52666;IMD0036;SISTEMAS OPERACIONAIS;1424103.0;60;2023;2;24T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;46.0;70.0
267;57726331;03;52666;IMD0036;SISTEMAS OPERACIONAIS;2140727.0;60;2023;2;24N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;44.0;71.0
268;57726335;04;52666;IMD0036;SISTEMAS OPERACIONAIS;2140727.0;60;2023;2;24N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;41.0;63.0
269;57726358;01;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;3884005.0;60;2023;2;246T12 (14/08/2023 - 23/12/2023);CONSOLIDADA;70.0;136.0
270;57726358;01;55025;IMD0038;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO II;1517271.0;30;2023;2;246T12 (14/08/2023 - 23/12/2023);CONSOLIDADA;70.0;136.0
271;57726385;01;55026;IMD0039;ESTRUTURAS DE DADOS BÁSICAS II;2170415.0;60;2023;2;35N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;41.0;137.0
272;57726394;01;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;4351681.0;60;2023;2;35M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;53.0
273;57726395;02;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;2510306.0;60;2023;2;35T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;90.0
274;57726396;03;55027;IMD0040;LINGUAGEM DE PROGRAMAÇÃO II;1775264.0;60;2023;2;35N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;42.0;91.0
275;57726398;01;55028;IMD0043;REDES DE COMPUTADORES;3139050.0;60;2023;2;24N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;56.0;95.0
276;57726446;01;66437;IMD0121;ARQUITETURA DE COMPUTADORES;1882699.0;60;2023;2;35M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;57.0;75.0
277;57726447;01;52790;IMD0401;BANCO DE DADOS;4351681.0;60;2023;2;35M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;18.0
278;57726448;01;70970;IMD0112;PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS III;2981295.0;60;2023;2;24N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;22.0
279;57726449;01;66440;IMD1004;PENSAMENTO COMPUTACIONAL;3229319.0;60;2023;2;24T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;45.0;54.0
280;57726450;02;66440;IMD1004;PENSAMENTO COMPUTACIONAL;2245086.0;60;2023;2;24N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;45.0;64.0
281;57726451;01;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1885001.0;90;2023;2;246M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;46.0;77.0
282;57726453;02;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1669545.0;90;2023;2;246M12 (14/08/2023 - 23/12/2023);CONSOLIDADA;43.0;69.0
283;57726456;03;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2149456.0;90;2023;2;246T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;46.0;48.0
284;57726458;04;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2978747.0;90;2023;2;246T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;45.0;52.0
285;57726460;05;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;2278573.0;90;2023;2;246N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;48.0;83.0
286;57726462;06;66444;IMD1012;INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO;1969071.0;90;2023;2;246N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;45.0;52.0
287;57726463;01;66441;IMD1001;MATEMÁTICA ELEMENTAR;4857233.0;60;2023;2;35T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;68.0;152.0
288;57726464;02;66441;IMD1001;MATEMÁTICA ELEMENTAR;4857233.0;60;2023;2;35N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;65.0;117.0
289;57726467;01;66436;IMD1002;ANÁLISE COMBINATÓRIA;2989758.0;30;2023;2;2T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;61.0;61.0
290;57726468;02;66436;IMD1002;ANÁLISE COMBINATÓRIA;2989758.0;30;2023;2;2N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;68.0;77.0
291;57726487;01;69587;IMD0902;INTRODUÇÃO A INTERNET DAS COISAS;3325263.0;50;2023;2;35M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;25.0;103.0
292;57726487;01;69587;IMD0902;INTRODUÇÃO A INTERNET DAS COISAS;1241170.0;10;2023;2;35M34 (14/08/2023 - 23/12/2023);CONSOLIDADA;25.0;103.0
293;57726489;01;69586;IMD0904;PLATAFORMAS DE HARDWARE PARA INTERNET DAS COISAS;3325263.0;60;2023;2;35M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;31.0;62.0
294;57726490;01;69595;IMD0293;TÓPICOS ESPECIAIS EM INTERNET DAS COISAS D;2143852.0;60;2023;2;35M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;31.0;29.0
295;57726491;01;69618;IMD1107;PROCESSAMENTO DE LINGUAGEM NATURAL;2353000.0;60;2023;2;5N1234 (14/08/2023 - 23/12/2023);CONSOLIDADA;35.0;45.0
296;57726492;01;69612;IMD1101;APRENDIZADO DE MÁQUINA;1669545.0;60;2023;2;3N1234 (14/08/2023 - 23/12/2023);CONSOLIDADA;39.0;66.0
297;57726493;01;76136;IMD1317;MARKETING DIGITAL;1885001.0;60;2023;2;24M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;49.0;55.0
298;57726494;01;72724;IMD1305;GESTÃO E INOVAÇÃO E ATRAÇÃO DE CAPITAL;3255024.0;30;2023;2;3N34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;31.0
299;57726495;01;72723;IMD1307;LANÇAMENTO DE STARTUPS I;3255024.0;60;2023;2;24T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;50.0;32.0
300;57726496;01;72725;IMD1308;LANÇAMENTO DE STARTUPS II;3255024.0;60;2023;2;35M56 (14/08/2023 - 23/12/2023);CONSOLIDADA;50.0;6.0
301;57726497;01;52687;IMD0416;SEGURANÇA DA INFORMAÇÃO;1874895.0;60;2023;2;24N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;35.0;46.0
302;57727080;01;52662;IMD0024;CÁLCULO DIFERENCIAL E INTEGRAL I;4857233.0;90;2023;2;246T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;45.0
303;57727093;04;55022;IMD0028;FUNDAMENTOS MATEMÁTICOS DA COMPUTAÇÃO I;1495851.0;90;2023;2;246T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;69.0;68.0
304;57727095;03;52665;IMD0034;VETORES E GEOMETRIA ANALÍTICA;2042579.0;60;2023;2;35T12 (14/08/2023 - 23/12/2023);CONSOLIDADA;60.0;24.0
305;57727098;02;55023;IMD0029;ESTRUTURA DE DADOS BÁSICAS I;2276280.0;60;2023;2;35T12 (14/08/2023 - 23/12/2023);CONSOLIDADA;65.0;68.0
306;57727099;02;55024;IMD0030;LINGUAGEM DE PROGRAMAÇÃO I;3083298.0;60;2023;2;35T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;41.0;123.0
307;57727110;02;66437;IMD0121;ARQUITETURA DE COMPUTADORES;3139050.0;60;2023;2;24N12 (14/08/2023 - 23/12/2023);CONSOLIDADA;59.0;77.0
308;57727113;01;72713;IMD1114;APRENDIZADO PROFUNDO;3884005.0;60;2023;2;24T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;7.0
309;57727115;02;69612;IMD1101;APRENDIZADO DE MÁQUINA;4351681.0;30;2023;2;35T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;38.0;35.0
310;57727115;02;69612;IMD1101;APRENDIZADO DE MÁQUINA;1350250.0;30;2023;2;35T34 (14/08/2023 - 23/12/2023);CONSOLIDADA;38.0;35.0
311;57727119;01;69589;IMD0911;APLICAÇÕES EM INTERNET DAS COISAS;2149456.0;60;2023;2;35T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;43.0;111.0
312;57727121;01;76141;IMD0913;BLOCKCHAIN E APLICAÇÕES DESCENTRALIZADAS;1054235.0;60;2023;2;35T56 (14/08/2023 - 23/12/2023);CONSOLIDADA;40.0;33.0
