RegionName,CountryName,Year,SuicideCount,Population,GDP,InflationRate,EmploymentPopulationRatio
Europe,North Macedonia,1998,153.0,2007523.0,3765745023.0,0.544199653,34.987
Europe,North Macedonia,1999,170.0,2017142.0,3863619285.0,-1.279286576,35.916
Europe,North Macedonia,2000,150.0,2026350.0,3772859034.0,6.60742291,35.866
Europe,North Macedonia,2001,152.0,2034882.0,3709636031.0,5.198885257,36.665
Europe,North Macedonia,2002,149.0,2020157.0,4018365747.0,2.314597941,35.827
Europe,North Macedonia,2003,137.0,2026773.0,4946296599.0,0.855562123,34.51
Europe,North Macedonia,2004,179.0,2032544.0,5682784472.0,-0.448650207,33.968
Europe,North Macedonia,2005,143.0,2036855.0,6258602873.0,0.525515951,33.596
Europe,North Macedonia,2006,166.0,2040228.0,6861226972.0,3.213629296,33.942
Europe,North Macedonia,2007,159.0,2043559.0,8336474974.0,2.251757983,35.3
Europe,North Macedonia,2008,161.0,2046898.0,9909552435.0,8.33189667,36.352
Europe,North Macedonia,2009,167.0,2050671.0,9401736825.0,-0.739633963,37.316
Europe,North Macedonia,2010,122.0,2055004.0,9407170321.0,1.50997522,35.969
Europe,North Macedonia,2011,128.0,2058539.0,10494626768.0,3.904754221,37.839
Europe,North Macedonia,2012,172.0,2061044.0,9745261301.0,3.316055667,37.847
Europe,North Macedonia,2013,170.0,2064032.0,10817702346.0,2.785000567,39.427
Europe,North Macedonia,2015,114.0,2070226.0,10064519963.0,-0.299920476,40.736
Europe,North Macedonia,2016,125.0,2072490.0,10672467073.0,-0.239290788,41.741
Europe,North Macedonia,2017,111.0,2074502.0,11307067070.0,1.351618897,42.609
Europe,North Macedonia,2018,116.0,2076217.0,12683068114.0,1.458312985,43.19
Europe,North Macedonia,2019,107.0,2076694.0,12606338449.0,0.766439573,45.667
Europe,North Macedonia,2020,105.0,2072531.0,12363580535.0,1.200073489,45.439
Europe,North Macedonia,2021,105.0,2065092.0,13998355971.0,3.230749121,45.58
Europe,Norway,1991,675.0,4261732.0,121872000000.0,3.438195991,58.608
Europe,Norway,1992,616.0,4286401.0,130838000000.0,2.328085049,58.297
Europe,Norway,1993,590.0,4311991.0,120579000000.0,2.288269332,58.101
Europe,Norway,1994,531.0,4336613.0,127131000000.0,1.375674981,58.877
Europe,Norway,1995,548.0,4359184.0,152030000000.0,2.460367787,59.009
Europe,Norway,1996,517.0,4381336.0,163520000000.0,1.262532492,61.125
Europe,Norway,1997,533.0,4405157.0,161357000000.0,2.566923359,62.79
Europe,Norway,1998,548.0,4431464.0,154230000000.0,2.2524133,64.365
Europe,Norway,1999,583.0,4461913.0,162384000000.0,2.365967366,64.463
Europe,Norway,2000,541.0,4490967.0,171457000000.0,3.085506091,64.672
Europe,Norway,2001,549.0,4513751.0,174239000000.0,3.00419704,64.54
Europe,Norway,2002,494.0,4538159.0,195915000000.0,1.286725284,64.566
Europe,Norway,2003,502.0,4564855.0,229385000000.0,2.487825535,63.253
Europe,Norway,2004,529.0,4591910.0,265269000000.0,0.454498502,63.1
Europe,Norway,2005,533.0,4623291.0,309979000000.0,1.532133676,62.763
Europe,Norway,2006,532.0,4660677.0,346915000000.0,2.329349808,63.471
Europe,Norway,2007,485.0,4709153.0,402643000000.0,0.712589074,64.774
Europe,Norway,2008,505.0,4768212.0,464918000000.0,3.753930818,65.745
Europe,Norway,2009,573.0,4828726.0,387976000000.0,2.197385869,64.365
Europe,Norway,2010,548.0,4889252.0,431052000000.0,2.418906395,63.32
Europe,Norway,2011,598.0,4953088.0,501361000000.0,1.284951588,63.087
Europe,Norway,2012,515.0,5018573.0,512777000000.0,0.696864111,63.279
Europe,Norway,2013,554.0,5079623.0,526014000000.0,2.120486204,62.825
Europe,Norway,2014,548.0,5137232.0,501736000000.0,2.041702867,62.522
Europe,Norway,2015,590.0,5188607.0,388160000000.0,2.171136654,62.112
Europe,Norway,2016,614.0,5234519.0,370957000000.0,3.55,61.412
Asia,Oman,2009,13.0,2697537.0,48388363589.0,3.468810238,56.234
Asia,Oman,2010,16.0,2881914.0,64993498049.0,3.256579591,58.008
Asia,Oman,2014,8.0,4009267.0,92699089727.0,1.022343145,66.208
Asia,Oman,2016,8.0,4398070.0,75128738622.0,1.109208058,67.899
Asia,Oman,2017,13.0,4541854.0,80856697009.0,1.597160603,68.737
Asia,Oman,2018,2.0,4601157.0,91505851756.0,0.881302104,69.08
Asia,Oman,2019,5.0,4602768.0,88060858257.0,0.133795057,68.425
Asia,Oman,2020,6.0,4543399.0,75909397659.0,-0.903874872,64.355
Asia,Oman,2021,1.0,4520471.0,88191977373.0,1.546637056,65.158
Central and South America,Panama,1996,113.0,2771606.0,9870494000.0,1.255716611,57.567
Central and South America,Panama,1997,145.0,2827992.0,10677286100.0,1.324351221,57.511
Central and South America,Panama,1998,148.0,2885177.0,11575486400.0,0.559081293,56.88
Central and South America,Panama,1999,143.0,2943120.0,12130252200.0,1.247182569,57.376
Central and South America,Panama,2000,144.0,3001731.0,12304115000.0,1.498961116,57.803
Central and South America,Panama,2001,162.0,3061024.0,12502013400.0,0.307062436,58.183
Central and South America,Panama,2002,160.0,3120990.0,12994310400.0,1.005830904,58.634
Central and South America,Panama,2003,195.0,3181608.0,13693981200.0,0.391666667,58.745
Central and South America,Panama,2004,187.0,3243311.0,15013381700.0,0.182618079,59.216
Central and South America,Panama,2005,172.0,3305868.0,16374393900.0,3.181705195,59.441
Central and South America,Panama,2006,186.0,3368573.0,18141666300.0,2.457893331,58.661
Central and South America,Panama,2007,171.0,3431614.0,21295984200.0,4.168633165,58.596
Central and South America,Panama,2008,186.0,3495276.0,25155888600.0,8.758683088,60.046
Central and South America,Panama,2009,178.0,3559343.0,27116635600.0,2.409053167,60.397
Central and South America,Panama,2010,152.0,3623617.0,29440287600.0,3.491288675,59.365
Central and South America,Panama,2011,144.0,3688674.0,34686224300.0,5.8758025,59.0
Central and South America,Panama,2012,135.0,3754862.0,40429700000.0,5.698199403,60.783
Central and South America,Panama,2013,130.0,3821556.0,45599900000.0,4.027160534,61.505
Central and South America,Panama,2014,147.0,3888793.0,49921400000.0,2.626683654,60.952
Central and South America,Panama,2015,110.0,3957099.0,54091800000.0,0.13639971,60.918
Central and South America,Panama,2016,123.0,4026336.0,57907700000.0,0.739734025,60.907
Central and South America,Panama,2017,124.0,4096063.0,62202700000.0,0.875585919,60.104
Central and South America,Panama,2018,110.0,4165255.0,67294169200.0,0.761578359,61.523
Central and South America,Panama,2019,101.0,4232532.0,69721787500.0,-0.355083821,61.869
Central and South America,Panama,2021,130.0,4351267.0,67406738100.0,1.630703373,55.839
Central and South America,Paraguay,2000,154.0,5123819.0,8855705140.0,8.982159768,63.942
Central and South America,Paraguay,2001,152.0,5211541.0,8495806432.0,7.268060286,64.656
Central and South America,Paraguay,2002,177.0,5286512.0,7196260657.0,10.51024209,62.294
Central and South America,Paraguay,2003,174.0,5353254.0,7691367471.0,14.23679705,62.996
Central and South America,Paraguay,2004,237.0,5416324.0,9624440836.0,4.32326493,66.724
Central and South America,Paraguay,2005,242.0,5476878.0,10737500188.0,6.807382031,66.893
Central and South America,Paraguay,2006,254.0,5534675.0,13429430050.0,9.589349411,63.51
Central and South America,Paraguay,2007,227.0,5590145.0,17856393235.0,8.130474177,65.579
Central and South America,Paraguay,2008,222.0,5645148.0,24615267664.0,10.15478465,66.237
Central and South America,Paraguay,2009,283.0,5702574.0,22355151162.0,2.591946734,65.819
Central and South America,Paraguay,2010,223.0,5768613.0,27260886405.0,4.651162791,64.644
Central and South America,Paraguay,2011,298.0,5843939.0,33756238767.0,8.253968254,64.748
Central and South America,Paraguay,2012,278.0,5923322.0,33271921136.0,3.67591898,68.365
Central and South America,Paraguay,2013,327.0,6005652.0,38501122141.0,2.683857387,66.81
Central and South America,Paraguay,2014,383.0,6090721.0,40377929296.0,5.028827675,64.542
Central and South America,Paraguay,2015,382.0,6177950.0,36211447840.0,3.129002745,64.832
Central and South America,Paraguay,2016,357.0,6266615.0,36089700223.0,4.086822806,66.297
Central and South America,Paraguay,2017,359.0,6355404.0,38997129474.0,3.602477413,65.89
Central and South America,Paraguay,2018,443.0,6443328.0,40225448341.0,3.975610157,67.4
Central and South America,Paraguay,2019,493.0,6530026.0,37925338329.0,2.757097276,67.619
Central and South America,Paraguay,2020,514.0,6618695.0,35432178068.0,1.767515924,64.826
Central and South America,Paraguay,2021,575.0,6703799.0,39950899939.0,4.787983101,66.663
Central and South America,Peru,1995,368.0,24449055.0,53312793687.0,11.12870297,59.927
Central and South America,Peru,1996,381.0,24907304.0,55252414130.0,11.53794241,61.128
Central and South America,Peru,1997,292.0,25365386.0,58147522523.0,8.56218949,62.539
Central and South America,Peru,1998,323.0,25818226.0,55501467877.0,7.247821752,63.437
Central and South America,Peru,1999,241.0,26252239.0,50187324568.0,3.469659963,64.74
Central and South America,Peru,2000,228.0,26654439.0,51744749133.0,3.757338333,62.515
Central and South America,Peru,2001,224.0,27014909.0,52030158775.0,1.977098785,65.311
Central and South America,Peru,2002,252.0,27334503.0,54777553515.0,0.193135004,66.522
Central and South America,Peru,2003,235.0,27623341.0,58731030122.0,2.259377534,68.051
Central and South America,Peru,2004,219.0,27893911.0,66768703498.0,3.662473201,68.672
Central and South America,Peru,2005,198.0,28147267.0,76060606061.0,1.616301939,69.55
Central and South America,Peru,2006,229.0,28381078.0,88643193062.0,2.002258012,72.965
Central and South America,Peru,2007,407.0,28600387.0,102171000000.0,1.779986447,75.038
Central and South America,Peru,2008,404.0,28806185.0,120551000000.0,5.785875982,75.068
Central and South America,Peru,2009,150.0,29009326.0,120823000000.0,2.936231536,75.468
Central and South America,Peru,2010,261.0,29229572.0,147528000000.0,1.528320597,76.387
Central and South America,Peru,2011,478.0,29477721.0,171762000000.0,3.369310953,75.913
Central and South America,Peru,2012,591.0,29749589.0,192650000000.0,3.611212949,75.918
Central and South America,Peru,2013,344.0,30038809.0,201176000000.0,2.767896661,75.08
Central and South America,Peru,2014,402.0,30353951.0,200786000000.0,3.411945798,74.586
Central and South America,Peru,2015,264.0,30711863.0,189803000000.0,3.398091947,73.418
Central and South America,Peru,2016,418.0,31132779.0,191898000000.0,3.557176636,72.561
Central and South America,Peru,2017,384.0,31605486.0,211008000000.0,2.994900458,74.159
Central and South America,Peru,2018,527.0,32203944.0,222597000000.0,1.50915423,74.486
Central and South America,Peru,2019,524.0,32824861.0,228326000000.0,2.252121914,74.745
Central and South America,Peru,2020,569.0,33304756.0,201948000000.0,2.002412058,63.972
Asia,Philippines,1992,347.0,64543525.0,60422328242.0,8.651003579,59.397
Asia,Philippines,1993,851.0,66083321.0,62036529147.0,6.716311041,59.402
Asia,Philippines,1997,817.0,72718837.0,94106317565.0,5.590259397,59.14
Asia,Philippines,1998,885.0,74491918.0,74492416330.0,9.234934323,59.199
Asia,Philippines,1999,1043.0,76249064.0,85640171045.0,5.939049018,59.14
Asia,Philippines,2000,1403.0,77958223.0,83669788255.0,3.977125032,59.047
Asia,Philippines,2001,1204.0,79626086.0,78921234458.0,5.345501956,59.054
Asia,Philippines,2002,1301.0,81285572.0,84307345888.0,2.722772277,59.043
Asia,Philippines,2003,1544.0,82942837.0,87039092974.0,2.289156627,58.982
Asia,Philippines,2006,1788.0,87901835.0,127653000000.0,5.485232068,58.932
Asia,Philippines,2007,1698.0,89561377.0,155980000000.0,2.9,59.159
Asia,Philippines,2008,1820.0,91252326.0,181625000000.0,8.260447036,58.798
Asia,Philippines,2009,2074.0,92946951.0,175975000000.0,4.219030521,59.068
Asia,Philippines,2010,2118.0,94636700.0,208369000000.0,3.789836348,59.212
Asia,Philippines,2011,2449.0,96337913.0,234217000000.0,4.718417047,59.996
Asia,Philippines,2014,2107.0,101325201.0,297484000000.0,3.597823439,59.932
Asia,Philippines,2016,2413.0,104875266.0,318627000000.0,1.253698801,59.927
Asia,Philippines,2017,2463.0,106738501.0,328481000000.0,2.853187726,57.632
Asia,Philippines,2018,2984.0,108568836.0,346842000000.0,5.309346616,57.6
Asia,Philippines,2019,2808.0,110380804.0,376823000000.0,2.392065344,58.109
Europe,Poland,1991,5316.0,38246193.0,85500935935.0,76.76949921,52.922
Europe,Poland,1992,5713.0,38363667.0,94337050693.0,46.0985621,52.721
Europe,Poland,1993,5624.0,38461408.0,96043157273.0,36.96416661,51.968
Europe,Poland,1994,5519.0,38542652.0,110804000000.0,32.99127661,51.132
Europe,Poland,1995,5499.0,38594998.0,142294000000.0,27.95138856,50.873
Europe,Poland,1996,5446.0,38624370.0,160193000000.0,19.79496692,50.933
Europe,Poland,1999,5779.0,38660271.0,170031000000.0,7.154072912,49.26
Europe,Poland,2000,5841.0,38258629.0,172220000000.0,9.900175388,47.378
Europe,Poland,2001,5855.0,38248076.0,190905000000.0,5.408335456,46.343
Europe,Poland,2002,5925.0,38230364.0,199070000000.0,1.90528215,44.549
Europe,Poland,2003,5836.0,38204570.0,217829000000.0,0.682701376,44.339
Europe,Poland,2004,6072.0,38182222.0,255107000000.0,3.382646819,44.177
Europe,Poland,2005,6045.0,38165445.0,306146000000.0,2.183798724,45.38
Europe,Poland,2006,5805.0,38141267.0,344627000000.0,1.284693944,46.728
Europe,Poland,2007,5284.0,38120560.0,429021000000.0,2.458743124,48.817
Europe,Poland,2008,5682.0,38125759.0,533600000000.0,4.164971935,50.65
Europe,Poland,2009,6477.0,38151603.0,439732000000.0,3.795392425,50.717
Europe,Poland,2010,6357.0,38042794.0,475697000000.0,2.580693703,50.589
Europe,Poland,2011,6113.0,38063255.0,524374000000.0,4.239401496,50.78
Europe,Poland,2012,6368.0,38063164.0,495231000000.0,3.560371517,50.81
Europe,Poland,2013,6218.0,38040196.0,515762000000.0,0.991982606,50.727
Europe,Poland,2014,5934.0,38011735.0,539080000000.0,0.053821313,51.801
Europe,Poland,2015,5420.0,37986412.0,477111000000.0,-0.874125874,52.503
Europe,Poland,2016,4672.0,37970087.0,470025000000.0,-0.664767331,53.412
Europe,Poland,2017,4483.0,37974826.0,524641000000.0,2.075935537,54.366
Europe,Poland,2018,4447.0,37974750.0,588780000000.0,1.812951565,54.908
Europe,Poland,2019,4572.0,37965475.0,596058000000.0,2.227478809,55.119
Europe,Poland,2020,4559.0,37899070.0,599443000000.0,3.374469726,55.074
Europe,Poland,2021,4585.0,37747124.0,681346000000.0,5.055027047,56.023
Europe,Portugal,1991,942.0,9960235.0,89233599278.0,11.84948418,58.167
Europe,Portugal,1992,866.0,9952494.0,107592000000.0,9.559260332,57.055
Europe,Portugal,1993,780.0,9964675.0,95009751901.0,6.783779947,55.684
Europe,Portugal,1994,762.0,9991525.0,99688641304.0,5.420440192,54.528
Europe,Portugal,1995,809.0,10026176.0,118122000000.0,4.222816141,54.035
Europe,Portugal,1996,653.0,10063945.0,122630000000.0,3.068977325,53.506
Europe,Portugal,1997,628.0,10108977.0,117017000000.0,2.336862983,53.946
Europe,Portugal,1998,556.0,10160196.0,123946000000.0,2.572752259,57.779
Europe,Portugal,1999,545.0,10217828.0,127470000000.0,2.340094903,57.882
Europe,Portugal,2000,524.0,10289898.0,118605000000.0,2.853030393,58.484
Europe,Portugal,2001,761.0,10362722.0,121604000000.0,4.369903306,59.077
Europe,Portugal,2002,1212.0,10419631.0,134796000000.0,3.600346583,59.22
Europe,Portugal,2003,1156.0,10458821.0,165226000000.0,3.218990907,58.19
Europe,Portugal,2007,1020.0,10542964.0,240496000000.0,2.453965281,57.252
Europe,Portugal,2008,1038.0,10558177.0,263416000000.0,2.588506577,57.347
Europe,Portugal,2009,1026.0,10568247.0,244668000000.0,-0.835530022,55.574
Europe,Portugal,2010,1101.0,10573100.0,238113000000.0,1.402572899,54.636
Europe,Portugal,2011,1018.0,10557560.0,245118000000.0,3.653011004,52.82
Europe,Portugal,2012,1076.0,10514844.0,216224000000.0,2.773338541,50.8
Europe,Portugal,2013,1053.0,10457295.0,226434000000.0,0.274416667,49.683
Europe,Portugal,2014,1223.0,10401062.0,229902000000.0,-0.278153367,50.635
Europe,Portugal,2015,1132.0,10358076.0,199394000000.0,0.487938624,51.287
Europe,Portugal,2016,981.0,10325452.0,206426000000.0,0.607397075,51.98
Europe,Portugal,2017,1062.0,10300300.0,221358000000.0,1.368614116,53.712
Europe,Portugal,2018,996.0,10283822.0,242313000000.0,0.993715683,54.978
Europe,Portugal,2019,993.0,10286263.0,239987000000.0,0.33817841,55.422
North America and the Caribbean,Puerto Rico,1991,355.0,3562110.0,32287031000.0,2.2,38.255
North America and the Caribbean,Puerto Rico,1992,314.0,3585176.0,34630430000.0,1.5,37.855
North America and the Caribbean,Puerto Rico,1993,346.0,3615497.0,36922456000.0,1.0,39.152
North America and the Caribbean,Puerto Rico,1994,355.0,3649237.0,39690630000.0,1.4,39.805
North America and the Caribbean,Puerto Rico,1995,291.0,3683103.0,42647331000.0,1.9,39.678
North America and the Caribbean,Puerto Rico,1996,331.0,3724655.0,45340835000.0,3.3,40.486
North America and the Caribbean,Puerto Rico,1997,273.0,3759430.0,48187039000.0,1.9,41.117
North America and the Caribbean,Puerto Rico,1998,321.0,3781101.0,54086400000.0,0.1,41.15
North America and the Caribbean,Puerto Rico,1999,289.0,3800081.0,57841000000.0,0.7,41.74
North America and the Caribbean,Puerto Rico,2000,305.0,3810605.0,61701800000.0,3.1,41.309
North America and the Caribbean,Puerto Rico,2001,289.0,3818774.0,69208400000.0,0.6,40.818
North America and the Caribbean,Puerto Rico,2002,240.0,3823701.0,71623500000.0,0.2,40.684
North America and the Caribbean,Puerto Rico,2003,262.0,3826095.0,74827400000.0,1.4,41.208
North America and the Caribbean,Puerto Rico,2004,279.0,3826878.0,80322313000.0,2.5,41.858
North America and the Caribbean,Puerto Rico,2005,290.0,3821362.0,83914521300.0,5.6,42.286
North America and the Caribbean,Puerto Rico,2006,266.0,3805214.0,87276164400.0,5.2,42.03
North America and the Caribbean,Puerto Rico,2007,271.0,3782995.0,89524131600.0,4.2,41.088
North America and the Caribbean,Puerto Rico,2008,300.0,3760866.0,93639300000.0,5.2,39.657
North America and the Caribbean,Puerto Rico,2009,331.0,3740410.0,96385600000.0,0.3,36.72
North America and the Caribbean,Puerto Rico,2010,286.0,3721525.0,98381300000.0,2.5,35.154
North America and the Caribbean,Puerto Rico,2011,258.0,3678732.0,100352000000.0,2.9,34.141
North America and the Caribbean,Puerto Rico,2012,248.0,3634488.0,101565000000.0,1.3,34.525
North America and the Caribbean,Puerto Rico,2013,241.0,3593077.0,102450000000.0,1.1,34.503
North America and the Caribbean,Puerto Rico,2014,220.0,3534874.0,102446000000.0,0.6,34.56
North America and the Caribbean,Puerto Rico,2015,226.0,3473232.0,103376000000.0,-0.8,35.218
North America and the Caribbean,Puerto Rico,2016,188.0,3406672.0,104337000000.0,-0.3,35.368
North America and the Caribbean,Puerto Rico,2017,247.0,3325286.0,103446000000.0,1.8,35.68
North America and the Caribbean,Puerto Rico,2021,197.0,3262693.0,106369000000.0,2.4,37.365
Asia,Qatar,1995,0.0,515133.0,8137911978.0,2.956521739,81.561
Asia,Qatar,2001,23.0,678831.0,17538461538.0,1.471334348,80.582
Asia,Qatar,2004,21.0,777943.0,31734065934.0,6.79933665,80.834
Asia,Qatar,2005,17.0,848710.0,44530494505.0,8.814395323,81.474
Asia,Qatar,2006,29.0,1015060.0,60882142857.0,11.83580962,82.886
Asia,Qatar,2007,41.0,1231893.0,79712087912.0,13.75816258,84.73
Asia,Qatar,2008,33.0,1444277.0,115270000000.0,15.05014516,85.865
Asia,Qatar,2009,44.0,1610274.0,97798351648.0,-4.863278016,86.327
Asia,Qatar,2010,47.0,1713504.0,125122000000.0,-2.425256752,86.242
Asia,Qatar,2011,50.0,1804171.0,167775000000.0,1.138366235,86.007
Asia,Qatar,2012,43.0,1905660.0,186834000000.0,2.315348534,85.873
Asia,Qatar,2013,37.0,2035501.0,198728000000.0,3.221977568,86.059
Asia,Qatar,2014,55.0,2214465.0,206225000000.0,3.349720857,86.639
Asia,Qatar,2015,66.0,2414573.0,161740000000.0,1.814077239,87.241
Asia,Qatar,2016,70.0,2595166.0,151732000000.0,2.676591701,87.396
Asia,Qatar,2017,54.0,2711755.0,161099000000.0,0.394878914,87.368
Asia,Qatar,2019,63.0,2807235.0,176371000000.0,-0.666641125,87.323
